id2,E_BCL-4_1,ED1_BCL-4_1,ED2_BCL-4_1,Pu1_BCL-4_1,Pu2_BCL-4_1,E_hybrid_BCL-4_1,P_E_BCL-4_1,E_BCL-4_2,ED1_BCL-4_2,ED2_BCL-4_2,Pu1_BCL-4_2,Pu2_BCL-4_2,E_hybrid_BCL-4_2,P_E_BCL-4_2,E_BCL-4_3,ED1_BCL-4_3,ED2_BCL-4_3,Pu1_BCL-4_3,Pu2_BCL-4_3,E_hybrid_BCL-4_3,P_E_BCL-4_3,E_BCL-1_1,ED1_BCL-1_1,ED2_BCL-1_1,Pu1_BCL-1_1,Pu2_BCL-1_1,E_hybrid_BCL-1_1,P_E_BCL-1_1,E_BCL-1_2,ED1_BCL-1_2,ED2_BCL-1_2,Pu1_BCL-1_2,Pu2_BCL-1_2,E_hybrid_BCL-1_2,P_E_BCL-1_2,E_BCL-1_3,ED1_BCL-1_3,ED2_BCL-1_3,Pu1_BCL-1_3,Pu2_BCL-1_3,E_hybrid_BCL-1_3,P_E_BCL-1_3,E_BCL-2_1,ED1_BCL-2_1,ED2_BCL-2_1,Pu1_BCL-2_1,Pu2_BCL-2_1,E_hybrid_BCL-2_1,P_E_BCL-2_1,E_BCL-2_2,ED1_BCL-2_2,ED2_BCL-2_2,Pu1_BCL-2_2,Pu2_BCL-2_2,E_hybrid_BCL-2_2,P_E_BCL-2_2,E_BCL-2_3,ED1_BCL-2_3,ED2_BCL-2_3,Pu1_BCL-2_3,Pu2_BCL-2_3,E_hybrid_BCL-2_3,P_E_BCL-2_3,E_BCL-5_1,ED1_BCL-5_1,ED2_BCL-5_1,Pu1_BCL-5_1,Pu2_BCL-5_1,E_hybrid_BCL-5_1,P_E_BCL-5_1,E_BCL-5_2,ED1_BCL-5_2,ED2_BCL-5_2,Pu1_BCL-5_2,Pu2_BCL-5_2,E_hybrid_BCL-5_2,P_E_BCL-5_2,E_BCL-5_3,ED1_BCL-5_3,ED2_BCL-5_3,Pu1_BCL-5_3,Pu2_BCL-5_3,E_hybrid_BCL-5_3,P_E_BCL-5_3,E_HPV_1,ED1_HPV_1,ED2_HPV_1,Pu1_HPV_1,Pu2_HPV_1,E_hybrid_HPV_1,P_E_HPV_1,E_HPV_2,ED1_HPV_2,ED2_HPV_2,Pu1_HPV_2,Pu2_HPV_2,E_hybrid_HPV_2,P_E_HPV_2,E_HPV_3,ED1_HPV_3,ED2_HPV_3,Pu1_HPV_3,Pu2_HPV_3,E_hybrid_HPV_3,P_E_HPV_3,E_BCL-3_1,ED1_BCL-3_1,ED2_BCL-3_1,Pu1_BCL-3_1,Pu2_BCL-3_1,E_hybrid_BCL-3_1,P_E_BCL-3_1,E_BCL-3_2,ED1_BCL-3_2,ED2_BCL-3_2,Pu1_BCL-3_2,Pu2_BCL-3_2,E_hybrid_BCL-3_2,P_E_BCL-3_2,E_BCL-3_3,ED1_BCL-3_3,ED2_BCL-3_3,Pu1_BCL-3_3,Pu2_BCL-3_3,E_hybrid_BCL-3_3,P_E_BCL-3_3
AC-3435-3436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.89,2.37,4.21,0.0213778,0.00107993,-21.47,0.439136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-3472-3473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16.7,5.96,6.29,6.31316e-05,3.69581e-05,-28.95,0.616414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-3519-3520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16.39,7.2,0.65,8.44253e-06,0.348316,-24.24,0.567215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-3533-3534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-18.42,6.56,0.66,2.38481e-05,0.34271,-25.64,0.414978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-3565-3566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-21.03,3.71,4.16,0.00243066,0.00117119,-28.9,0.871289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-3570-3571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.24,6.33,4.08,3.46357e-05,0.00133353,-24.65,0.465717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-3586-3587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.68,4.88,9.36,0.000364146,2.53755e-07,-26.92,1.75453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-3632-3633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.48,5.3,0.82,0.000184213,0.264351,-19.6,0.144335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-3668-3669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.77,1.54,3.66,0.0821919,0.00263607,-19.97,0.352634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-3730-3731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.03,6.22,8.35,4.14034e-05,1.30652e-06,-26.6,25.1805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-3737-3738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.55,0.2,2.85,0.722884,0.00981135,-16.6,0.955633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-3768-3769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.3,6.88,3.7,1.41894e-05,0.00247042,-23.88,0.405157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-3782-3783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-18.62,5.03,2.44,0.000285481,0.0190826,-26.09,0.571368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-3804-3805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16.22,5.84,1.84,7.67018e-05,0.0505163,-23.9,0.663185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-3820-3821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16.08,5.03,0.9,0.000285481,0.232172,-22.01,0.411618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-3830-3831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16.38,3.88,6.21,0.00184473,4.20807e-05,-26.47,0.74133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-3832-3833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-17.56,4.68,5.19,0.000503741,0.000220208,-27.43,0.945093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-3866-3867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.73,3.22,2.94,0.00538277,0.00847832,-17.89,0.26136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-3882-3883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.48,3.81,0.6,0.00206661,0.377751,-17.89,0.282898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-3917-3918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-17.22,3.14,3.16,0.00612884,0.00593315,-23.52,0.699397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-3927-3928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-18.91,5.34,3.8,0.000172637,0.00210041,-28.05,0.946792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-3957-3958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.95,4.96,6.19,0.000319818,4.34686e-05,-25.1,0.958979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-3963-3964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.12,3.35,4.77,0.00435914,0.0004353,-23.24,0.505608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-3986-3987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.64,5.84,4.4,7.67018e-05,0.000793435,-23.88,1.08961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-3993-3994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.72,4.53,6.34,0.000642548,3.40783e-05,-26.59,17.5335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-4044-4045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.06,6.58,5.61,2.30866e-05,0.000111398,-27.25,0.63955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-4076-4077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.02,5.56,2.53,0.000120812,0.0164899,-22.11,0.557044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-4092-4093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.36,3.37,8.31,0.00421995,1.39413e-06,-21.04,16.8557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-4109-4110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16.47,1.93,3.71,0.0436529,0.00243066,-22.11,0.470627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-4114-4115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.74,1.95,5.57,0.042259,0.000118867,-20.26,0.431384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-4120-4121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16.86,2.11,5.03,0.0325968,0.000285481,-24.0,0.65875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-4131-4132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-17.08,2.36,5.03,0.0217275,0.000285481,-24.47,0.520571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-4138-4139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16.67,3.42,5.55,0.00389112,0.000122788,-25.64,0.725557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-4142-4143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.34,4.0,5.6,0.00151836,0.00011322,-24.94,0.669698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-4314-4315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16.67,2.96,4.65,0.00820761,0.000528868,-24.28,0.864338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-4316-4317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.32,1.71,5.33,0.0623788,0.000175461,-21.36,1.17228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-4331-4332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.16,3.7,7.42,0.00247042,5.90811e-06,-26.28,0.786409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-4353-4354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.0,5.56,1.56,0.000120812,0.0795675,-22.12,0.671361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-4386-4387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.96,0.2,1.1,0.722884,0.167833,-14.26,0.428003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-4398-4399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.59,6.56,1.95,2.38481e-05,0.042259,-22.1,0.503356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-4419-4420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.2,0.2,1.86,0.722884,0.0489034,-14.26,0.476613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-4425-4426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.79,4.45,1.78,0.000731608,0.0556815,-19.02,0.336332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-4441-4442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.79,7.11,1.14,9.76994e-06,0.157287,-23.04,0.345335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-4446-4447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.9,0.2,2.18,0.722884,0.029097,-14.28,0.946024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-4472-4473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.43,0.2,0.67,0.722884,0.337194,-14.3,0.531372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-4483-4484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.44,0.2,0.64,0.722884,0.354013,-14.28,0.4067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-4501-4502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.42,2.6,4.8,0.0147195,0.000414618,-20.82,0.224145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-4503-4504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16.31,4.88,3.43,0.000364146,0.00382849,-24.62,3.93294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-4507-4508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16.95,3.23,2.77,0.00529614,0.0111712,-22.95,0.646216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-4523-4524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.68,6.01,1.78,5.82122e-05,0.0556815,-23.47,0.392148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-4541-4542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.93,5.56,4.69,0.000120812,0.000495634,-20.18,0.158751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-4619-4620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.29,5.87,6.54,7.30577e-05,2.46346e-05,-26.7,0.912975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-4631-4632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.91,4.07,0.52,0.00135534,0.430109,-12.5,0.438402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-4633-4634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.22,5.84,6.21,7.67018e-05,4.20807e-05,-20.27,0.257541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-4635-4636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.3,2.8,2.42,0.0106405,0.019712,-16.52,0.565857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-4649-4650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.04,5.84,2.67,7.67018e-05,0.0131391,-21.55,0.484714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-4657-4658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.78,0.2,0.48,0.722884,0.458949,-13.46,0.203486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-4746-4747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.8,2.72,4.46,0.0121153,0.000719833,-19.98,0.606574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-4753-4754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.1,4.47,4.0,0.000708248,0.00151836,-20.57,0.47294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-4781-4782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16.2,9.02,2.27,4.40553e-07,0.0251437,-27.49,0.405194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-4799-4800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.59,5.3,1.71,0.000184213,0.0623788,-19.6,0.383476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-4842-4843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-19.21,3.62,2.84,0.00281283,0.00997184,-25.67,0.370712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-4848-4849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.02,3.66,5.16,0.00263607,0.000231192,-20.84,0.972101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-4864-4865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.91,0.2,2.51,0.722884,0.0170338,-16.62,0.478241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-4900-4901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-20.18,3.28,1.5,0.00488345,0.0877031,-24.96,0.91473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-4910-4911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16.62,3.71,1.26,0.00243066,0.129459,-21.59,0.455676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-4921-4922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.95,5.3,3.35,0.000184213,0.00435914,-19.6,0.344049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-4940-4941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.21,0.2,3.39,0.722884,0.00408521,-13.8,0.229429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-4943-4944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.3,0.2,1.66,0.722884,0.0676504,-16.16,0.631081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-4960-4961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.69,4.13,3.16,0.00122961,0.00593315,-19.98,0.520964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-5043-5044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.13,6.56,1.65,2.38481e-05,0.068757,-23.34,0.406716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-5063-5064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.26,3.49,2.62,0.00347335,0.0142495,-19.37,0.601196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-5067-5068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.44,5.56,3.09,0.000120812,0.00664678,-22.09,0.446193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-5082-5083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.15,5.56,3.35,0.000120812,0.00435914,-20.06,0.211137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-5085-5086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.3,0.2,2.1,0.722884,0.03313,-16.6,0.760068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-5103-5104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.62,4.18,3.2,0.0011338,0.00556031,-21.0,0.453383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
